Alliance Id,Alliance Tag,Building Power,City Sieges,Defeats,Faction,Gems,Gems Spent,Gold,Gold Spent,Helps Given,Hero Power,Highest Power,Home Server,In Power Rankings,Killcount T1,Killcount T2,Killcount T3,Killcount T4,Killcount T5,Legion Power,Lord Id,Mana,Mana Spent,Map Id,merits,Name,Ore,Power,Resources Given,Resources Given Count,Scouted,Stone Spent,T4 +T5,Tech Power,Town Center,Units Dead,Units Healed,Units Killed,Victories,Wood,Wood Spent
327183,~OH~,8401325,-,132,League of Order,-,87049,4246985749,4432290380,10268,1415650,15058877,266,True,977,0,0,3487,19004,330953,15855104,58575384,315318166,266,-,FᵃʳᵐᵉʳHAM411,763930843,14999999,2647914364,871,1,1266308443,22491,4852071,24,104143,3144780,23468,759,1101368434,2151321204
327183,~OH~,9011961,-,139,League of Order,20,99029,4363564239,4302792585,18426,1345650,15062917,266,True,495,6962,16479,31569,24709,278766,5839704,88603253,256840500,266,-,FᴬᴿᴹᴱᴿHAM411ᴬ,1053938582,14999999,3465915333,999,29,1421595197,56278,4363622,24,152388,3009016,80214,294,1434133126,2261264124
328730,RA~V,7112761,-,228,League of Order,-,59162,2284389254,2357115172,13935,2222620,23334872,266,True,0,0,0,0,0,515270,13562983,334890887,468555100,266,-,L熊貓一L藍,1542051367,17532577,1485958890,437,16,1426903033,0,7681926,24,-,11749717,-,15849,2385625110,2531558264
328730,RA~V,7196594,7,267,League of Order,30,144406,4372235484,4343076518,33095,1654200,14623941,266,True,7885,20334,32758,73136,11016,812975,6111225,23038140,368670500,266,-,FARM TerrﾒR彡,6474664102,14623941,10784927065,3570,19,4468686984,84152,4960172,24,13944,5725678,148308,556,3781058799,3610547847
277070,RA-S,8435936,124,1427,League of Order,1180,29275,4361041148,3213075987,20494,1964550,19306836,266,True,331384,51664,231792,1422709,1107295,785289,1185281,119415011,128147502,266,-,rerfgff,2991550059,14985064,7258705795,1645,231,2154147687,2530004,3799289,25,19141,24628632,3181988,7406,4343418189,3218870943
277070,RA-S,9582628,13,1662,League of Order,40,87471,4499512783,4148428404,32601,1780600,19507141,266,True,864846,938874,426653,1957386,734920,180116,1231419,178029328,105801700,266,-,估值,3102425225,15239953,9551588028,2095,32,2786888040,2692306,3696609,25,4554,26904460,4947754,8528,4512764872,4135103441
277070,RA-S,18820467,143,8777,League of Order,1862,2898518,523998885,2160393183,20558,6672530,91089825,266,True,5281081,1082955,2619062,51373239,41736607,33616661,7422385,405508989,1884812682,266,3019879,teemo百万,254502469,90842189,-,-,65,2226962058,93109846,31732531,25,1141622,90306959,102145810,41151,358427788,2425149510
277070,RA-S,9116602,184,1587,League of Order,655,47660,4459085772,2998317074,51055,1630750,18431244,266,True,351984,31323,50902,1065734,551340,402281,1185639,93667077,143733700,266,-,dedsd,3452899426,14924082,6648369336,1768,217,2113827750,1617074,3774449,25,52930,30743830,2103415,7081,4870534137,3148964570
277070,RA-S,8083592,19,1833,League of Order,1533,30900,4329520176,2214150486,41657,1761450,17746504,266,True,297091,114897,266776,525091,706232,1864204,1187244,162963366,139127849,266,-,hgg56,3245861605,14984212,5181912458,1348,105,1595695456,1231323,3274966,25,6570,28101332,1914213,11605,4640868700,2446845976
277070,RA-S,7915438,269,2022,League of Order,580,44284,4586911630,2990294807,30961,1796450,15149045,266,True,1651686,1128385,714097,1132608,483987,2677599,1185942,87174811,168382020,266,-,787966,3314315288,14958486,7719052897,2103,334,2106988120,1616595,2568999,25,160471,27722622,5237803,8533,5106930411,3313588894
277070,RA-S,7466251,345,1660,League of Order,-,30085,4500173472,2343060585,30385,1747800,14602607,266,True,1961841,523295,108258,419835,331672,3101352,1353242,22907566,113719840,266,-,44557,3205586898,14602607,6870719308,1995,212,1747418070,751507,2287204,25,64523,21637761,3437608,7839,4768450396,2656783449
277070,RA-S,7895518,394,1447,League of Order,2399,34005,4249131714,3468069997,17574,1788300,15762268,266,True,828017,663847,407313,300413,444622,2275398,1213287,75379415,158640363,266,-,gffcbn,3000282459,15023886,7670956221,1887,525,2505045214,745035,3064670,25,50037,21022966,2835553,6896,4297506737,3700017056
277070,RA-S,8926691,419,1718,League of Order,552,31625,4538160482,2483187176,28530,1826800,18116205,266,True,4505489,500457,209738,1344542,570854,1482939,1192749,93728746,83774360,266,-,ccchh,3403235431,14952837,6482427901,1451,1211,1855414057,1915396,2716407,25,79160,32410220,7264010,8634,4779162493,2627217038
277070,RA-S,9315505,610,1729,League of Order,130,57050,4502253138,3394362098,20143,1677150,18750581,266,True,2668133,938462,958610,2063375,637604,258147,1203235,82067593,49776610,266,-,gggg744,3401772327,14954479,7603578951,1616,527,2009254806,2700979,3703677,25,119169,30167856,7486315,9026,4756126520,3095313813
277070,RA-S,9583975,71,1962,League of Order,1712,31850,3974889959,2188129194,43917,1649950,19108380,266,True,504241,386577,261005,601580,499749,571637,1277409,113109641,94393761,266,-,hxgsg,2992425765,15015014,5689378805,1334,31,1570940774,1101329,3209452,25,19446,29593026,2264702,6892,4190621532,2284519514
296813,RA-C,18820467,101,37066,League of Order,2868,3444926,2347375028,7901570048,74043,8007010,123370298,266,True,12146065,921673,2676047,70239767,88595020,64351613,11284642,2219449979,4479397331,266,12956354,桑丘阿咪苟,1418795696,123087621,24330552,9,55,5222120445,158834787,31732531,25,1431781,187681185,174585669,109427,1594188740,6781125357
296813,RA-C,18820467,1010,62672,League of Order,17186,2373605,1960220304,6451070524,64237,6779690,117304992,266,True,12541771,3523831,8496560,227925366,147032214,58526259,11009850,2535006639,3609590390,266,12219088,Pàñdá L熊貓,1162299526,116071377,1114230926,224,591,4100640291,374957580,31732531,25,3259862,280959495,400004417,141168,1442785224,6576109051
296813,RA-C,18820467,103,18705,League of Order,177,2276229,304364445,3218791115,46721,7358950,150583666,266,True,17301724,9008075,13848355,161979576,128287202,92671718,1843826,501559590,1996468877,266,12092033,ᴰˢ我爱看91,292695899,150583666,193739193,44,436,2417068596,290266778,31732531,25,303720,134742353,330442926,137783,375171154,3039592184
296813,RA-C,18581967,103,78085,League of Order,90,682763,863331613,6839638315,53913,7023660,102351581,266,True,4365388,235630,567513,81282427,79104910,44626368,1225658,2353440777,3479865128,266,10790661,R e n g o k u,597406904,102326401,3058666,1,96,2724953572,160387337,31734406,25,1843381,231307473,165590673,97024,1125575780,6948727906
296813,RA-C,18820468,1067,163327,League of Order,1086,1464350,368589819,4989803775,74772,9288200,225684736,266,True,37758582,9062417,9577001,482355128,373173026,134544684,1185547,1993668074,1826033944,266,17286712,Acc4Sale雪茄,501510699,194398858,5082370362,1040,451,3583559908,855528154,31734406,25,4177050,662210626,913916145,191842,261222750,4606709482
296813,RA-C,18820467,107,34649,League of Order,1861,753614,2466967020,2554836977,59320,5400360,85570390,266,True,38267001,844815,3341903,154143469,101563732,31048920,1625243,1598771960,2041238901,266,14146846,我是华人哦,2583933736,85546192,-,-,355,2946140273,255707201,30132445,25,830524,274669114,298222430,151398,4035756969,4285032000
296813,RA-C,18465327,11,21517,League of Order,209,755763,1042359587,4299550565,87081,5989020,97983833,266,True,84262943,2790413,4650492,95523336,133927531,38359629,2305480,1035077521,2333174657,266,22999381,31ᵀᵃʰᶦⁿᴾᵉᵏᵐᵉᶻ,846216149,94546507,449566767,114,286,2937327392,229450867,31732531,25,1718232,239607532,321194280,141639,1144399711,4637731730
296813,RA-C,18407007,115,9141,League of Order,37,575039,1317086609,2399269413,119630,4141990,76071116,266,True,22314964,5086178,6629787,65560892,39039540,24711125,7428965,934404065,1253489902,266,6623938,ᴾᴰATTILA,1111710249,76071116,262186266,185,1999,2187172621,104600432,28578994,25,114373,100100779,138701590,62484,1399269045,3122646013
296813,RA-C,18820468,1152,97879,League of Order,1262,1916229,902788212,5175457847,84739,7101460,138338426,266,True,14431693,22670023,33086637,287934735,149938841,80682092,11002812,1544308894,3346678327,266,13287266,暐哥3,774915264,138338426,2457848515,503,279,3997534843,437873576,31734406,25,1939010,249325216,510173493,135888,829061409,6304022800
296813,RA-C,18820467,1178,86942,League of Order,21783,3037423,1237791019,6991208093,124048,8576200,142685816,266,True,42266915,8383606,24867690,561987563,333780917,75698223,93496,3066416417,4188738743,266,26441632,GᴬymᴱRS,807444873,134829296,221477319,52,3260,4829890081,895768480,31734406,25,3322347,492207315,972020098,260840,1297780203,7612261268
296813,RA-C,18820467,118,22926,League of Order,7269,2369408,1343373921,4621648364,122383,7650690,94560568,266,True,18159190,1043782,2495672,84801224,142635167,32957451,11076085,1716490105,2881653320,266,19324212,塔爾,1133044594,91161139,5004800,2,510,3609743480,227436391,31732531,25,1536496,240248959,249172242,134370,1995256283,5740686913
296813,RA-C,18820467,12,100555,League of Order,137,3689904,1070702136,8934962050,91147,8319670,157044991,266,True,14344317,5307789,7896298,289223155,220421512,88910227,6566942,3311579718,6710338989,266,24530481,Scrub,1298270758,147784770,163945096,37,335,7147713377,509644667,31734406,25,3055499,370135385,537213011,150850,1755918385,10614207914
296813,RA-C,18820467,121,149075,League of Order,1008,8797220,223299909,10281579658,96107,9571920,248245752,266,True,101850982,5857482,24053234,582400888,439639519,184829044,11313239,3037438560,5823940932,266,29109511,VI格局,100423227,244955837,2118211586,433,306,7465818630,1022040407,31734406,25,2398603,541567233,1153856650,177521,121305142,9436875056
296813,RA-C,18820467,1214,176086,League of Order,262,19939683,394117695,32820319294,53948,10089750,340710671,266,True,46626061,12045834,24770744,830834163,462070246,196273399,12150368,734281730,21524059037,266,51586116,AngryJack杰克,260624859,256939752,1520853437,311,538,19857051401,1292904409,31734406,25,7069832,608270207,1377353073,231638,344963425,30541083319
296813,RA-C,18820467,123,41855,League of Order,10,3312287,464417742,8142634904,83134,7361720,109802498,266,True,42455667,560576,1372651,69152339,111974512,50842230,11094476,1842813008,4329500077,266,15274597,ᵀᴹᴰ guanyin馬 ᵒ ɷ ᵒ,702732482,108756948,2635000000,527,48,5260874898,181126851,31732531,25,951820,210747387,225537996,100412,577700606,7595999985
296813,RA-C,17687487,125,94202,League of Order,269,1428873,502672071,8337573849,77403,6326970,107626015,266,True,24247743,1839084,3476074,104268978,130570632,50878766,11071033,2975311008,4727362701,266,19019914,田田777,349951575,106625754,676028042,138,173,4089748407,234839610,31732531,25,2883020,276950597,264447974,115375,679764913,9039066242
296813,RA-C,18820467,127,44464,League of Order,368,1182869,2199825051,4022664457,71973,6522590,105363428,266,True,7397767,382900,1243161,94349062,132047477,48287840,3723959,2242908371,3899231585,266,15909839,牧羊犬Rexo,2473301166,105363428,238665,1,225,4570232952,226396539,31732531,25,1672303,228716964,235615006,118825,2376436585,5540587766
296813,RA-C,18820467,135,37580,League of Order,98,3674464,755214146,5888210342,82758,7796400,113332911,266,True,12413825,1472402,2982878,57258331,87731045,52013583,11351851,1171159547,3517508415,266,16288619,ᴿᴬVendetta,679122746,110362981,79409338,23,950,4045077341,144989376,31732531,25,590159,190985455,161903231,87054,685860935,5856034856
296813,RA-C,18820467,1355,256906,League of Order,28,8998956,1247142804,34500653254,148512,9445400,155310500,266,True,34828286,5184538,14076407,391040652,302099765,77449021,5929433,3647989590,18944164298,266,30628356,Mica凯彡ᵒ ɷ ᵒ,977932138,137449294,6285365123,1275,842,13790437471,693140417,31734406,25,7913623,607578574,748412619,190828,1618368548,33491832514
296813,RA-C,18820467,136,69510,League of Order,13829,1684618,1230556890,5664955002,123006,8456830,110830588,266,True,8695672,572589,1672624,89774507,118671698,51820760,6385595,3426336044,4717627835,266,13082989,Creepyツ,1394798565,110830588,277360020,66,392,5344135803,208446205,31732531,25,698803,271136168,219495256,127234,1623772803,7292717271
296813,RA-C,18407007,138,18960,League of Order,40297,899960,2129807462,4293607098,134989,6445290,107262080,266,True,19734446,1297049,4689751,157225820,123570677,50677252,6554584,3070151502,1969646604,266,12235099,噂嘟假嘟,2115862764,107262080,2387007935,479,680,3135432364,280796497,31732531,25,556438,215861144,306575078,179746,2526826613,4404149001
296813,RA-C,18820468,142,120085,League of Order,279,1083900,245562057,6201539755,34110,7201170,143351544,266,True,6234713,823375,3753711,165749939,178357704,81450502,1190644,300929174,4207762903,266,11811470,ᴰˢChaseKaido,151068169,139206546,1852300000,373,428,4249779061,344107643,31734406,25,3308935,299975979,354989696,101395,236834398,7438876416
296813,RA-C,18820467,144,56070,League of Order,42,6045348,1146341353,8266527663,103651,8759870,130425461,266,True,7487085,594013,1430904,77548564,126971047,71112593,11051775,1015833010,5148370036,266,15783192,ᴿᴬWuBai,593645884,130425461,71242691,15,299,5818893990,204519611,31732531,25,1310500,201971025,214095916,117115,1139405408,7567787995
296813,RA-C,18820467,147,26035,League of Order,1568,787476,1146872137,3248728481,59519,6488190,93969317,266,True,4428380,1039937,3228294,41050734,47627429,36928129,11007893,1262232648,2398498849,266,12005811,柳柳LiuLiu,1157316657,93969317,95007242,21,151,2809383069,88678163,31732531,25,902181,106649017,97409321,65510,1279630978,3675684059
296813,RA-C,18820467,1535,182780,League of Order,187,3355480,2307176680,13183761250,99662,9124860,199566485,266,True,73804544,24434616,62602575,569164765,486875315,127507597,4095462,1803680725,7155558109,266,26919944,AngryFund彩票,1098012611,187187330,7156328686,1486,825,7739640636,1056040080,31734406,25,6659134,655026342,1221979222,182628,1130719652,11109042101
296813,RA-C,17687487,154,70693,League of Order,62,1403284,3007469542,7816040667,105174,7216780,163022996,266,True,12460155,2416806,9868439,288246904,272654809,106384323,1772984,4423177658,4305175705,266,20197854,这个大叔不太冷,2044230458,163022996,240000000,48,891,5205072880,560901713,31734406,25,362855,385850314,585794297,196895,2138993178,5272983013
296813,RA-C,18820468,1551,91814,League of Order,144,5493702,614798763,8037321613,54413,7990690,142786332,266,True,62580959,10396275,27860248,448594471,235227747,80750936,11002572,3201688266,6250319761,266,12789147,齊天ﾒ大風,374606241,139294625,415000202,105,820,8773464690,683822218,31732531,25,2991684,325052671,785580124,143532,376471741,11845046956
296813,RA-C,18820468,156,35557,League of Order,20078,2133584,1162815635,5903163121,71594,7954210,103581772,266,True,6340203,949566,2288781,231496181,181848517,44946563,6383861,2913989781,2953783018,266,19768955,DivingSlу,656170906,103581772,1937453214,395,417,3152245346,413344698,31732531,25,1133955,259483524,423041285,214977,1130155762,6124898237
296813,RA-C,17601987,158,25155,League of Order,8907,786638,939569733,6370266140,102872,6445840,94307637,266,True,7730453,1885272,6278579,105488048,64616461,29559190,6681811,3305383084,3369524672,266,12227249,Hàévn,1349207263,85293457,5101447727,1035,418,5521196651,170104509,31366440,25,320529,192765587,186128402,112963,1280888356,7395665361
296813,RA-C,18563397,167,36321,League of Order,20951,377237,2847095855,4516071796,104547,6391370,83864399,266,True,10313888,4324248,9519439,82782475,58129157,30395536,801075,1319880057,2088930386,266,6237689,ᴾᴴKazaiKaido,2034674012,83864399,442443195,138,1403,3173410164,140911632,28386096,25,602812,261499238,165166118,141872,3394426806,5357021997
296813,RA-C,18762147,167,24191,League of Order,52,3320108,1448992020,6584107168,86038,7745350,94127799,266,True,101402976,514359,418684,56452819,46462349,35214909,12699834,1456349434,3444626973,266,12029049,AngryDevil惡魔,1057346156,93454937,205211062,44,36,4292886758,102915168,31732531,25,1010559,160752042,205349711,73933,1230211780,6100559288
296813,RA-C,18780717,174,116917,League of Order,128,3602755,291853529,7939279412,121643,8022440,130912362,266,True,21559476,3022759,4308310,145568598,142186236,46983644,11003058,1135362753,5279980940,266,16744068,ᵀᴹᴰ Giroro JJ伍長,271650668,105519332,976922469,225,336,4485145806,287754834,31732531,25,870127,294962255,316732057,112059,587717122,10972660150
296813,RA-C,18407007,175,24393,League of Order,93980,924585,2191920808,5036705700,139215,5892230,128259053,266,True,24199451,4284650,4189369,134540426,117832009,72227285,1187532,2723770053,3045236782,266,19165633,Hikoy逢春,1139282209,128259053,-,-,115,3939863709,252372435,31732531,25,93911,271642164,285134907,152095,1970530970,5288408415
296813,RA-C,18820468,1926,41363,League of Order,58043,759799,2079647795,6776817100,91569,5656240,100659104,266,True,20261029,3940119,10720310,341185582,156263371,43841195,1218342,4234188348,4484060078,266,19765015,ᴰˢ scotchmenot,1375433814,100050434,1682586259,338,6625,6532942517,497448953,31732531,25,1300952,399428793,533261991,188573,2423979174,8996183918
296813,RA-C,18820468,197,67307,League of Order,743,837219,1113082174,4944314052,130118,7224540,111240285,266,True,27040957,4611976,12834089,186544409,128830715,53462746,6248259,3717471012,3937684347,266,15421054,TSR GROOT彡,1100596883,111240285,1838185028,386,782,4762227024,315375124,31732531,25,725202,309615547,359948647,158762,1883411841,7588431406
296813,RA-C,18820467,198,96964,League of Order,2,2795490,1831645030,7726683385,129174,7413340,135803095,266,True,10136419,4165081,5807036,207036350,182642059,77836757,11158688,3133061629,5289959357,266,21502199,可愛仔,1967092061,135803095,312155862,82,477,5582789648,389678409,31732531,25,2777015,311068046,410144091,149815,2142674962,8115071173
